Points:0,Points:1,Points:2
29.1666,0,0.196935
29.1956,0,0.195243
29.2242,0,0.193568
29.2527,0,0.19191
29.2808,0,0.190268
29.3088,0,0.188642
29.3364,0,0.187033
29.3638,0,0.185439
29.391,0,0.183862
29.4179,0,0.182301
29.4446,0,0.180755
29.4711,0,0.179225
29.4973,0,0.177711
29.5233,0,0.176212
29.549,0,0.174728
29.5745,0,0.17326
29.5998,0,0.171806
29.6249,0,0.170367
29.6497,0,0.168943
29.6743,0,0.167534
29.6987,0,0.166139
29.7229,0,0.164759
29.7469,0,0.163392
29.7707,0,0.16204
29.7942,0,0.160702
29.8175,0,0.159377
29.8407,0,0.158066
29.8636,0,0.156769
29.8863,0,0.155485
29.9089,0,0.154215
29.9312,0,0.152957
29.9533,0,0.151713
29.9753,0,0.150482
29.997,0,0.149263
30.0186,0,0.148057
30.04,0,0.146863
30.0611,0,0.145682
30.0821,0,0.144513
30.103,0,0.143357
30.1236,0,0.142212
30.1441,0,0.141079
30.1643,0,0.139958
30.1844,0,0.138849
30.2044,0,0.137751
30.2241,0,0.136665
30.2437,0,0.13559
30.2631,0,0.134526
30.2824,0,0.133473
30.3015,0,0.132431
30.3204,0,0.1314
30.3392,0,0.13038
30.3578,0,0.12937
30.3762,0,0.128371
30.3945,0,0.127382
30.4126,0,0.126404
30.4306,0,0.125435
30.4484,0,0.124477
30.4661,0,0.123528
30.4834,0,0.122597
30.5008,0,0.121669
30.5181,0,0.120744
30.5353,0,0.119823
30.5525,0,0.118903
30.5697,0,0.117986
30.5868,0,0.11707
30.6039,0,0.116155
30.6209,0,0.11524
30.6379,0,0.114326
30.6548,0,0.113412
30.6717,0,0.112497
30.6885,0,0.111582
30.7054,0,0.110665
30.7221,0,0.109746
30.7388,0,0.108826
30.7555,0,0.107903
30.7721,0,0.106978
30.7887,0,0.10605
30.8052,0,0.105118
30.8217,0,0.104183
30.8381,0,0.103244
30.8545,0,0.102301
30.8709,0,0.101353
30.8871,0,0.100401
30.9034,0,0.0994443
30.9196,0,0.0984819
30.9357,0,0.0975142
30.9518,0,0.0965408
30.9678,0,0.0955616
30.9838,0,0.0945763
30.9997,0,0.0935846
31.0156,0,0.0925865
31.0314,0,0.0915817
31.0472,0,0.09057
31.0629,0,0.0895513
31.0785,0,0.0885254
31.0941,0,0.0874921
31.1096,0,0.0864514
31.1251,0,0.0854032
31.1405,0,0.0843474
31.1558,0,0.0832838
31.1711,0,0.0822123
31.1863,0,0.0811327
31.2015,0,0.0800451
31.2166,0,0.0789496
31.2316,0,0.077846
31.2465,0,0.0767341
31.2614,0,0.075614
31.2762,0,0.0744857
31.291,0,0.0733491
31.3056,0,0.0722042
31.3202,0,0.0710512
31.3347,0,0.0698899
31.3492,0,0.0687204
31.3636,0,0.0675428
31.3779,0,0.0663572
31.3921,0,0.0651635
31.4062,0,0.063962
31.4203,0,0.0627527
31.4343,0,0.0615357
31.4482,0,0.060311
31.462,0,0.0590788
31.4757,0,0.0578392
31.4894,0,0.0565922
31.5029,0,0.0553383
31.5164,0,0.0540774
31.5298,0,0.0528097
31.5431,0,0.0515356
31.5562,0,0.0502663
31.569,0,0.0490105
31.5815,0,0.0477686
31.5938,0,0.046541
31.6058,0,0.0453277
31.6175,0,0.0441291
31.6289,0,0.0429453
31.6401,0,0.0417767
31.651,0,0.0406232
31.6617,0,0.0394852
31.6721,0,0.0383628
31.6823,0,0.037256
31.6923,0,0.036165
31.702,0,0.0350899
31.7116,0,0.0340313
31.7208,0,0.0329896
31.7299,0,0.0319654
31.7388,0,0.0309589
31.7474,0,0.0299703
31.7558,0,0.0289998
31.7641,0,0.0280476
31.7721,0,0.0271139
