Points:0,Points:1,Points:2
30.4404,0,-0.0382128
30.458,0,-0.038104
30.4756,0,-0.0380005
30.4931,0,-0.0379018
30.5106,0,-0.0378077
30.5281,0,-0.0377177
30.5455,0,-0.0376313
30.5628,0,-0.0375482
30.5801,0,-0.0374678
30.5973,0,-0.0373897
30.6145,0,-0.0373133
30.6316,0,-0.0372384
30.6487,0,-0.0371645
30.6657,0,-0.037091
30.6827,0,-0.0370177
30.6996,0,-0.0369441
30.7165,0,-0.0368699
30.7333,0,-0.0367945
30.7501,0,-0.0367177
30.7668,0,-0.036639
30.7834,0,-0.0365582
30.8,0,-0.0364748
30.8166,0,-0.0363884
30.8331,0,-0.0362988
30.8496,0,-0.0362056
30.866,0,-0.0361084
30.8823,0,-0.0360069
30.8986,0,-0.0359009
30.9149,0,-0.0357899
30.931,0,-0.0356738
30.9472,0,-0.0355521
30.9633,0,-0.0354247
30.9793,0,-0.0352912
30.9953,0,-0.0351513
31.0112,0,-0.0350048
31.027,0,-0.0348515
31.0428,0,-0.034691
31.0586,0,-0.0345232
31.0743,0,-0.0343478
31.0899,0,-0.0341645
31.1055,0,-0.0339733
31.121,0,-0.0337738
31.1364,0,-0.0335658
31.1518,0,-0.0333492
31.1671,0,-0.0331238
31.1824,0,-0.0328894
31.1975,0,-0.0326459
31.2127,0,-0.0323931
31.2277,0,-0.0321307
31.2427,0,-0.0318588
31.2577,0,-0.0315772
31.2725,0,-0.0312857
31.2873,0,-0.0309842
31.302,0,-0.0306726
31.3167,0,-0.0303509
31.3313,0,-0.0300191
31.3458,0,-0.0296769
31.3602,0,-0.0293242
31.3746,0,-0.0289612
31.3889,0,-0.0285878
31.4031,0,-0.0282038
31.4172,0,-0.0278093
31.4313,0,-0.0274042
31.4453,0,-0.0269885
31.4592,0,-0.0265623
31.473,0,-0.0261256
31.4868,0,-0.0256782
31.5004,0,-0.0252204
31.514,0,-0.0247522
31.5275,0,-0.0242736
31.541,0,-0.0237847
31.5542,0,-0.0232902
31.5671,0,-0.0227939
31.5797,0,-0.0222964
31.5921,0,-0.0217981
31.6041,0,-0.0212993
31.6159,0,-0.0208006
31.6274,0,-0.0203024
31.6387,0,-0.0198051
31.6497,0,-0.0193089
31.6604,0,-0.0188144
31.6709,0,-0.0183218
31.6812,0,-0.0178314
31.6912,0,-0.0173436
31.701,0,-0.0168587
31.7105,0,-0.0163771
31.7198,0,-0.0158998
31.729,0,-0.015427
31.7378,0,-0.0149596
31.7465,0,-0.0144977
31.755,0,-0.0140421
31.7633,0,-0.0135928
31.7714,0,-0.0131504
31.7792,0,-0.012715
31.7869,0,-0.0122869
31.7945,0,-0.0118662
31.8018,0,-0.0114531
31.8089,0,-0.0110477
31.8159,0,-0.01065
31.8228,0,-0.0102602
31.8294,0,-0.0098782
31.8359,0,-0.00950412
31.8422,0,-0.00913793
31.8484,0,-0.00877959
31.8545,0,-0.00842902
31.8604,0,-0.00808618
31.8661,0,-0.00775102
31.8717,0,-0.0074235
31.8772,0,-0.00710354
31.8826,0,-0.00679097
31.8878,0,-0.00648574
31.8929,0,-0.00618773
31.8978,0,-0.00589682
31.9027,0,-0.00561292
31.9074,0,-0.00533586
31.912,0,-0.00506557
31.9165,0,-0.00480191
31.9209,0,-0.00454473
31.9252,0,-0.00429395
31.9294,0,-0.00404938
31.9335,0,-0.00381093
31.9375,0,-0.00357846
31.9414,0,-0.00335182
31.9452,0,-0.00313091
31.9489,0,-0.00291561
31.9525,0,-0.00270576
31.9561,0,-0.00250124
31.9595,0,-0.00230192
31.9629,0,-0.00210771
31.9662,0,-0.00191843
31.9694,0,-0.00173401
31.9725,0,-0.0015543
31.9756,0,-0.00137921
31.9786,0,-0.00120863
31.9815,0,-0.00104243
31.9843,0,-0.000880496
31.9871,0,-0.000722726
31.9898,0,-0.000569004
31.9924,0,-0.000419237
31.995,0,-0.00027331
31.9975,0,-0.000131147
32,0,7.36763E-06
