Points:0,Points:1,Points:2
13.2688,0.643582,0.0359986
13.2689,0.650009,0.0350839
13.2697,0.638415,0.0368804
13.2695,0.645962,0.035666
13.2695,0.651505,0.0338612
13.2707,0.632371,0.0375075
13.2707,0.641362,0.0363735
13.2704,0.648239,0.0355268
13.2703,0.652578,0.0324511
13.2711,0.650362,0.0349252
13.2719,0.635706,0.0371624
13.2715,0.644104,0.0358641
13.2715,0.651689,0.0337889
13.2721,0.646537,0.0355529
13.2728,0.639071,0.0367255
13.2722,0.652756,0.032384
13.2737,0.627675,0.0378698
13.2728,0.648971,0.0353913
13.2735,0.642044,0.0362015
13.2732,0.650755,0.0347307
13.2734,0.65187,0.0337196
13.2744,0.632878,0.0373716
13.2742,0.644787,0.0357079
13.2744,0.647084,0.0354556
13.2742,0.652934,0.032317
13.2752,0.636676,0.0369831
13.2749,0.649315,0.0352965
13.2759,0.639919,0.0365386
13.2754,0.651186,0.0344902
13.2763,0.642941,0.0359897
13.277,0.630427,0.0375286
13.2761,0.653112,0.03225
13.2767,0.64573,0.0355253
13.2767,0.648026,0.0353489
13.2768,0.652365,0.0333785
13.2778,0.634237,0.0371687
13.2782,0.627675,0.0377679
13.2771,0.64987,0.035147
13.2778,0.651478,0.0343537
13.2785,0.63769,0.0367942
13.2781,0.65329,0.032183
13.2789,0.641023,0.0363018
13.2787,0.645957,0.0354526
13.2791,0.64403,0.035746
13.2791,0.648451,0.0352623
13.2792,0.652399,0.0335219
13.2804,0.631537,0.0373461
13.28,0.651209,0.0346068
13.28,0.653468,0.032116
13.2806,0.646775,0.0353163
13.2814,0.635315,0.0369803
13.2817,0.638927,0.0365696
13.2812,0.652566,0.0334711
13.2826,0.627675,0.0376658
13.2817,0.650582,0.0349083
13.282,0.653646,0.0320489
13.2827,0.643496,0.0357857
13.2825,0.648512,0.0351574
13.2829,0.646244,0.0353256
13.283,0.652186,0.033982
13.284,0.650431,0.0349342
13.2849,0.631571,0.0372352
13.2847,0.63686,0.03675
13.2839,0.653824,0.0319819
13.285,0.640351,0.0363043
13.2848,0.648104,0.0351054
13.285,0.645048,0.0354681
13.2849,0.652927,0.0333246
13.2852,0.652095,0.0341511
13.286,0.641914,0.0360282
13.2859,0.654002,0.0319149
13.2872,0.627675,0.0375633
13.2861,0.650169,0.0349482
13.2876,0.634741,0.0368877
13.2871,0.646942,0.0351489
13.2869,0.653104,0.0332603
13.2876,0.638308,0.0365223
13.2877,0.6443,0.0355563
13.2874,0.652061,0.0342463
13.2878,0.65418,0.0318479
13.2882,0.650813,0.0347934
13.2893,0.631536,0.0371326
13.2894,0.640953,0.03613
13.2889,0.653279,0.0331986
13.2892,0.648521,0.0349565
13.2897,0.646308,0.0351802
13.2896,0.652071,0.0342929
13.2897,0.654358,0.0317809
13.2905,0.643636,0.0356382
13.2912,0.63831,0.0364445
13.2917,0.627675,0.0374604
13.2906,0.650188,0.0348417
13.2916,0.634941,0.0367716
13.2908,0.653451,0.0331404
13.2918,0.648064,0.0349207
13.2917,0.652157,0.0342848
13.2917,0.654536,0.0317138
13.2924,0.645696,0.0352296
13.2929,0.650287,0.034774
13.2928,0.653648,0.0330551
13.2935,0.640249,0.0361536
13.2941,0.631598,0.037014
13.2936,0.654714,0.0316468
13.2939,0.652317,0.0342334
13.2942,0.648177,0.0348495
